date,open,high,low,close,adj-close,volume
2013-03-14,64.989998,65.279999,64.500000,65.180000,55.797962,1364600
2013-03-15,64.839996,65.440002,64.599998,64.980003,55.626747,2702000
2013-03-18,64.540001,64.839996,64.190002,64.550003,55.258636,1523100
2013-03-19,64.690002,64.900002,64.139999,64.309998,55.053177,1688100
2013-03-20,64.639999,64.879997,63.910000,64.019997,54.804901,1567100
2013-03-21,63.650002,64.230003,63.419998,63.630001,54.471050,1819700
2013-03-22,63.860001,64.040001,63.310001,64.029999,54.813465,1114900
2013-03-25,64.120003,64.389999,63.799999,64.110001,54.881954,1213200
2013-03-26,64.370003,65.180000,64.349998,64.760002,55.438396,1213800
2013-03-27,64.629997,65.610001,64.419998,65.610001,56.166042,1972600
2013-03-28,65.709999,66.330002,65.400002,66.230003,56.696815,2120600
2013-04-01,66.290001,67.699997,65.820000,67.440002,57.732639,2971500
2013-04-02,69.250000,70.580002,68.239998,68.459999,58.605827,4167500
2013-04-03,68.349998,69.339996,68.120003,68.150002,58.340462,2112200
2013-04-04,68.150002,69.250000,67.940002,68.489998,58.631500,1915000
2013-04-05,68.199997,68.389999,67.510002,67.989998,58.203472,2392600
2013-04-08,68.010002,68.129997,67.040001,67.720001,57.972366,1537500
2013-04-09,67.889999,68.930000,67.750000,68.480003,58.622940,1722200
2013-04-10,68.860001,69.879997,68.599998,69.459999,59.461884,1608400
2013-04-11,69.480003,70.139999,69.260002,70.059998,59.975540,1998800
2013-04-12,69.949997,70.440002,69.330002,69.790001,59.744389,1343900
2013-04-15,69.459999,69.699997,68.260002,68.279999,58.451729,1351800
2013-04-16,68.809998,70.519997,68.690002,70.160004,60.061119,2444600
2013-04-17,69.669998,70.360001,68.660004,69.029999,59.093788,2173100
2013-04-18,68.199997,68.410004,66.680000,67.180000,57.510067,2505100
2013-04-19,67.470001,68.769997,67.389999,68.709999,58.819839,1500300
2013-04-22,68.709999,68.769997,67.980003,68.250000,58.426071,867200
2013-04-23,68.599998,69.639999,68.320000,69.330002,59.350601,1729900
2013-04-24,72.000000,74.430000,71.389999,73.330002,62.774845,4394100
2013-04-25,73.650002,74.269997,73.180000,73.750000,63.134365,3121400
2013-04-26,73.430000,74.209999,72.379997,72.870003,62.381046,1807300
2013-04-29,73.260002,73.980003,72.750000,72.900002,62.406723,1715800
2013-04-30,73.220001,73.220001,71.650002,72.919998,62.423859,2649200
2013-05-01,72.500000,73.529999,72.050003,72.269997,61.867409,1641000
2013-05-02,72.620003,73.629997,72.529999,73.419998,62.851875,2354500
2013-05-03,73.830002,74.320000,73.650002,73.820000,63.194290,1741800
2013-05-06,73.820000,74.260002,73.370003,73.510002,62.928913,1070800
2013-05-07,73.639999,75.040001,73.470001,74.709999,63.956196,2329800
2013-05-08,74.290001,75.349998,74.180000,75.050003,64.247269,1740600
2013-05-09,74.669998,75.489998,74.510002,75.389999,64.538322,1527000
2013-05-10,75.389999,75.980003,75.239998,75.889999,64.966331,1332700
2013-05-13,75.529999,76.029999,75.160004,76.010002,65.069092,1470100
2013-05-14,76.510002,78.010002,76.510002,78.000000,66.772606,3708700
2013-05-15,77.980003,78.099998,77.400002,77.830002,66.627113,1768500
2013-05-16,77.419998,77.800003,76.790001,76.839996,65.779610,1578000
2013-05-17,76.820000,77.889999,76.820000,77.809998,66.609985,1483600
2013-05-20,77.790001,78.330002,77.320000,77.489998,66.336037,1584700
2013-05-21,77.529999,78.660004,77.239998,78.099998,66.858215,1531100
2013-05-22,78.019997,79.580002,77.680000,77.809998,66.609985,1735800
2013-05-23,77.209999,78.099998,77.050003,77.980003,66.755531,1305700
2013-05-24,77.339996,77.519997,76.180000,76.980003,65.899422,1547300
2013-05-28,77.830002,79.150002,77.699997,78.720001,67.388985,1493400
2013-05-29,78.129997,78.500000,77.720001,78.000000,66.772606,1404300
2013-05-30,78.010002,79.599998,77.769997,79.379997,67.953995,1484600
2013-05-31,79.050003,79.470001,76.930000,76.970001,65.890884,1744800
2013-06-03,77.070000,77.690002,76.120003,77.500000,66.344582,2199300
2013-06-04,77.230003,77.750000,76.680000,77.440002,66.293221,1822800
2013-06-05,77.389999,77.430000,75.220001,75.680000,64.786575,1718500
2013-06-06,75.430000,76.440002,75.019997,76.440002,65.763039,1230400
2013-06-07,76.900002,77.870003,76.589996,77.389999,66.580353,1439500
2013-06-10,77.430000,79.779999,77.430000,79.559998,68.447250,2806300
2013-06-11,78.370003,78.940002,77.300003,78.379997,67.432060,1814500
2013-06-12,78.720001,78.860001,77.800003,78.070000,67.165367,1449000
2013-06-13,77.839996,79.029999,77.120003,78.930000,67.905228,1157200
2013-06-14,78.830002,79.470001,77.809998,78.160004,67.242844,1353000
2013-06-17,78.709999,79.250000,78.150002,78.769997,67.767593,1561300
2013-06-18,78.760002,79.790001,78.709999,79.639999,68.516060,1609900
2013-06-19,79.519997,80.000000,78.500000,78.519997,67.552505,1904000
2013-06-20,77.809998,79.269997,77.400002,77.480003,66.657791,2717100
2013-06-21,78.120003,79.589996,77.860001,79.400002,68.309601,3232500
2013-06-24,78.470001,81.000000,78.470001,79.980003,68.808586,5193000
2013-06-25,80.470001,80.680000,79.339996,79.889999,68.731140,1950100
2013-06-26,80.470001,81.000000,79.419998,80.209999,69.006454,1551700
2013-06-27,80.459999,81.849998,80.400002,81.699997,70.288345,1817400
2013-06-28,81.550003,82.330002,81.099998,81.839996,70.408791,2247200
2013-07-01,82.000000,82.239998,81.599998,81.650002,70.245316,2070800
2013-07-02,81.529999,82.239998,81.199997,81.379997,70.013016,2214500
2013-07-03,81.230003,81.449997,80.750000,81.089996,69.763527,2289000
2013-07-05,81.580002,82.000000,80.980003,81.959999,70.512001,1064900
2013-07-08,82.349998,83.160004,81.959999,83.089996,71.484169,2042700
2013-07-09,83.290001,84.709999,83.029999,84.089996,72.344505,2069400
2013-07-10,84.279999,85.059998,84.110001,84.750000,72.912308,1836200
2013-07-11,85.449997,85.599998,84.750000,85.410004,73.480148,1711300
2013-07-12,85.599998,85.660004,84.889999,85.400002,73.471535,1539000
2013-07-15,85.120003,85.879997,84.889999,85.680000,73.712425,1835600
2013-07-16,85.800003,85.800003,84.910004,85.349998,73.428513,2164600
2013-07-17,85.529999,85.959999,84.300003,84.430000,72.637016,2503400
2013-07-18,85.180000,87.080002,85.180000,86.430000,74.357651,3142000
2013-07-19,86.400002,86.989998,85.699997,86.800003,74.676003,1714000
2013-07-22,86.800003,87.519997,86.550003,87.000000,74.848030,2073900
2013-07-23,87.050003,87.589996,86.610001,87.510002,75.286804,1922200
2013-07-24,87.970001,90.000000,87.320000,87.440002,75.226570,3355700
2013-07-25,86.500000,86.879997,85.320000,85.900002,73.901688,2333200
2013-07-26,85.500000,85.720001,84.230003,84.790001,72.946716,1994800
2013-07-29,84.790001,86.059998,84.790001,85.540001,73.591957,1661700
2013-07-30,86.050003,86.519997,84.440002,84.959999,73.092987,1924200
2013-07-31,85.300003,86.500000,85.169998,85.559998,73.609184,2297800
2013-08-01,86.029999,86.610001,85.980003,86.370003,74.306038,1190300
2013-08-02,86.330002,86.370003,85.589996,86.080002,74.056511,1153000
2013-08-05,86.059998,88.720001,85.720001,87.660004,75.415863,3944500
2013-08-06,87.660004,87.860001,86.610001,87.449997,75.235222,3105700
2013-08-07,87.330002,88.169998,87.000000,87.139999,74.968483,1889400
2013-08-08,87.360001,88.489998,87.169998,87.739998,75.484680,1788700
2013-08-09,87.580002,88.139999,86.760002,87.389999,75.183540,1180300
2013-08-12,86.739998,87.300003,86.339996,86.970001,74.822266,1660400
2013-08-13,87.440002,87.550003,86.250000,86.989998,74.839432,1826500
2013-08-14,86.989998,87.139999,86.230003,86.629997,74.529724,1324100
2013-08-15,86.080002,86.660004,85.239998,85.419998,73.488747,1582000
2013-08-16,85.150002,86.769997,85.129997,86.050003,74.030762,1779900
2013-08-19,86.129997,86.489998,85.709999,85.820000,73.832855,1166700
2013-08-20,85.730003,86.410004,85.580002,86.019997,74.004944,1289700
2013-08-21,85.839996,86.379997,85.459999,85.760002,73.781219,857800
2013-08-22,85.800003,86.550003,85.519997,86.199997,74.159767,977700
2013-08-23,86.400002,86.750000,86.099998,86.580002,74.486702,1179600
2013-08-26,86.860001,87.000000,86.000000,86.570000,74.478073,1015700
2013-08-27,85.910004,86.050003,85.000000,85.070000,73.187607,1267200
2013-08-28,85.110001,85.589996,84.150002,84.830002,72.981148,1289300
2013-08-29,84.750000,86.160004,84.650002,85.459999,73.523155,1677400
2013-08-30,85.300003,85.779999,84.980003,85.139999,73.247841,1998900
2013-09-03,85.620003,86.540001,85.519997,86.279999,74.228622,1556200
2013-09-04,86.239998,87.470001,85.760002,87.379997,75.174965,1435500
2013-09-05,87.260002,88.080002,87.139999,87.870003,75.596504,1328900
2013-09-06,87.860001,87.919998,86.209999,87.290001,75.419403,1373700
2013-09-09,87.269997,87.620003,86.540001,86.709999,74.918259,1246700
2013-09-10,87.300003,87.800003,86.500000,87.800003,75.860054,1879100
2013-09-11,87.800003,89.440002,87.790001,89.260002,77.121483,2026000
2013-09-12,89.089996,89.470001,88.360001,88.459999,76.430290,1594300
2013-09-13,89.129997,89.480003,88.699997,89.089996,76.974602,1957100
2013-09-16,89.820000,89.930000,88.940002,89.099998,76.983269,1728800
2013-09-17,89.150002,89.169998,87.510002,88.269997,76.266121,1536400
2013-09-18,87.680000,87.919998,83.970001,84.389999,72.913788,5917400
2013-09-19,84.449997,85.010002,82.440002,82.529999,71.306702,3622600
2013-09-20,82.779999,83.660004,82.300003,82.330002,71.133904,2869700
2013-09-23,82.059998,83.349998,81.459999,83.150002,71.842400,3011400
2013-09-24,83.230003,85.010002,83.209999,84.290001,72.827393,2660300
2013-09-25,84.339996,84.389999,83.199997,83.629997,72.257126,2384700
2013-09-26,83.639999,84.760002,83.570000,84.110001,72.671844,1598000
2013-09-27,83.739998,84.120003,83.410004,83.949997,72.533607,1389000
2013-09-30,83.160004,84.239998,82.870003,83.610001,72.239845,1915000
2013-10-01,83.800003,86.110001,83.519997,86.110001,74.399879,2148000
2013-10-02,85.639999,86.639999,85.010002,86.599998,74.823219,1988600
2013-10-03,86.339996,87.099998,85.830002,86.480003,74.719559,1746800
2013-10-04,86.449997,87.860001,86.070000,87.209999,75.350281,2202700
2013-10-07,86.430000,87.089996,86.209999,86.279999,74.546761,1864300
2013-10-08,86.220001,86.639999,85.339996,85.370003,73.760506,1202500
2013-10-09,85.360001,86.000000,85.209999,85.559998,73.924660,1149900
2013-10-10,86.470001,88.480003,86.290001,88.430000,76.404381,1670200
2013-10-11,88.180000,88.949997,88.050003,88.639999,76.585808,1573400
2013-10-14,88.339996,88.820000,87.809998,88.669998,76.611740,1053500
2013-10-15,87.919998,89.440002,87.580002,87.970001,76.006905,1202000
2013-10-16,88.379997,89.870003,88.040001,89.660004,77.467110,1443000
2013-10-17,87.739998,88.779999,86.900002,88.589996,76.542633,1961900
2013-10-18,88.809998,88.809998,85.639999,86.379997,74.633156,3396900
2013-10-21,86.449997,87.809998,86.000000,87.599998,75.687248,2542100
2013-10-22,87.739998,88.889999,87.589996,88.430000,76.404381,2029700
2013-10-23,88.459999,89.099998,84.809998,85.480003,73.855530,3897600
2013-10-24,85.680000,86.639999,83.129997,83.599998,72.231224,3476300
2013-10-25,83.620003,84.320000,83.180000,84.099998,72.663208,2709300
2013-10-28,84.320000,85.519997,83.980003,84.550003,73.052025,2556500
2013-10-29,84.470001,84.639999,83.220001,84.540001,73.043365,3090500
2013-10-30,84.940002,85.370003,84.330002,84.540001,73.043365,1991900
2013-10-31,84.800003,85.470001,84.059998,84.800003,73.268021,3230700
2013-11-01,85.150002,85.699997,84.459999,85.360001,73.751854,1872700
2013-11-04,85.769997,87.019997,85.750000,86.809998,75.004707,1759800
2013-11-05,86.690002,87.709999,86.199997,87.410004,75.523079,2391900
2013-11-06,87.500000,88.370003,86.750000,87.699997,75.773628,2629200
2013-11-07,87.970001,88.500000,86.430000,86.459999,74.702271,2228600
2013-11-08,86.660004,87.650002,86.080002,87.279999,75.410751,2939000
2013-11-11,87.239998,88.339996,87.010002,87.940002,75.981033,1492100
2013-11-12,87.830002,88.029999,87.050003,87.500000,75.600838,2014200
2013-11-13,87.260002,88.129997,87.059998,88.019997,76.050133,2699400
2013-11-14,88.220001,89.529999,87.650002,89.489998,77.320259,2901000
2013-11-15,88.980003,90.230003,88.430000,90.099998,77.847275,2688500
2013-11-18,90.139999,90.959999,90.029999,90.400002,78.106483,1958200
2013-11-19,90.559998,92.870003,90.500000,92.000000,79.488876,3972400
2013-11-20,92.000000,93.720001,91.910004,92.760002,80.145538,2451000
2013-11-21,92.699997,93.489998,91.849998,92.080002,79.558014,2407900
2013-11-22,91.769997,93.110001,91.139999,93.029999,80.378815,2735400
2013-11-25,93.000000,94.220001,92.980003,93.610001,80.879944,1671300
2013-11-26,93.610001,94.320000,93.309998,93.660004,80.923149,2642900
2013-11-27,94.089996,94.330002,93.480003,93.620003,80.888565,1304900
2013-11-29,93.830002,93.959999,92.730003,92.879997,80.249191,1405000
2013-12-02,92.900002,94.360001,92.889999,93.919998,81.147789,2143500
2013-12-03,92.160004,93.290001,91.550003,92.559998,79.972710,3490400
2013-12-04,91.970001,92.790001,90.510002,91.589996,79.134651,2865800
2013-12-05,91.180000,91.730003,89.680000,89.779999,77.889694,2032500
2013-12-06,90.610001,90.989998,89.440002,90.690002,78.679161,2130200
2013-12-09,91.070000,91.910004,90.830002,90.980003,78.930771,1597100
2013-12-10,91.000000,91.860001,90.889999,91.059998,79.000183,1515300
2013-12-11,91.000000,91.250000,89.050003,89.269997,77.447243,1364300
2013-12-12,89.209999,89.820000,88.349998,88.690002,76.944069,1916000
2013-12-13,88.849998,89.720001,87.500000,87.750000,76.128571,2220600
2013-12-16,87.709999,88.370003,86.919998,87.690002,76.076492,3496500
2013-12-17,87.790001,87.860001,86.879997,86.889999,75.382446,2388700
2013-12-18,87.430000,89.050003,87.050003,89.019997,77.230331,2738300
2013-12-19,88.750000,88.900002,88.059998,88.750000,76.996101,1287800
2013-12-20,88.680000,90.000000,88.529999,89.589996,77.724869,2407300
2013-12-23,90.059998,91.250000,90.019997,91.150002,79.078262,1513100
2013-12-24,91.019997,91.809998,91.019997,91.389999,79.286469,808300
2013-12-26,91.800003,92.489998,91.500000,92.150002,79.945831,941800
2013-12-27,92.150002,92.830002,92.059998,92.169998,79.963181,820700
2013-12-30,92.169998,92.449997,91.220001,91.519997,79.399231,973700
2013-12-31,91.650002,92.540001,91.580002,92.389999,80.154030,916100
2014-01-02,92.000000,92.010002,90.620003,90.629997,78.627129,1432000
2014-01-03,90.459999,91.059998,90.309998,90.629997,78.627129,1070000
2014-01-06,91.019997,91.050003,89.250000,89.279999,77.455940,2204100
2014-01-07,89.669998,91.489998,89.419998,91.080002,79.017532,1832000
2014-01-08,90.839996,92.220001,90.669998,92.220001,80.006523,1875000
2014-01-09,90.690002,93.089996,90.690002,93.000000,80.683228,2073300
2014-01-10,92.739998,92.949997,90.860001,91.989998,79.807030,1580700
2014-01-13,91.739998,92.379997,90.699997,90.839996,78.809311,1706200
2014-01-14,90.930000,91.870003,90.360001,91.349998,79.251755,2048400
2014-01-15,91.709999,91.900002,87.849998,88.150002,76.475563,5087000
2014-01-16,88.129997,88.129997,85.400002,85.559998,74.228584,4882600
2014-01-17,85.580002,86.410004,85.000000,85.489998,74.167847,3116000
2014-01-21,85.820000,87.260002,85.540001,86.919998,75.408470,2230000
2014-01-22,86.910004,87.419998,86.000000,86.110001,74.705772,1687900
2014-01-23,86.389999,86.720001,85.269997,85.790001,74.428123,2490800
2014-01-24,85.330002,85.360001,83.889999,84.250000,73.092072,2296900
2014-01-27,83.949997,85.500000,83.849998,84.889999,73.647285,3625800
2014-01-28,84.900002,85.489998,84.260002,84.300003,73.135475,4924700
2014-01-29,82.209999,87.750000,81.839996,85.370003,74.063736,6443100
2014-01-30,87.059998,89.040001,86.139999,87.760002,76.137222,3954700
2014-01-31,86.739998,87.440002,85.930000,86.000000,74.610313,3311000
2014-02-03,86.000000,86.279999,85.300003,85.620003,74.280640,2612200
2014-02-04,85.750000,86.070000,84.720001,85.349998,74.046394,2026300
2014-02-05,85.209999,86.690002,84.580002,85.650002,74.306656,2203500
2014-02-06,85.669998,86.669998,84.650002,86.580002,75.113510,2062600
2014-02-07,85.949997,85.949997,84.250000,84.680000,73.465103,3138000
2014-02-10,84.800003,85.410004,83.989998,84.599998,73.395714,2913200
2014-02-11,84.120003,86.150002,84.019997,85.680000,74.332703,2840300
2014-02-12,85.660004,86.320000,84.019997,84.250000,73.092072,3218200
2014-02-13,84.029999,85.669998,84.029999,85.309998,74.011696,2246200
2014-02-14,85.070000,88.010002,85.070000,87.800003,76.171921,2434300
2014-02-18,87.889999,89.199997,87.480003,87.519997,75.929001,3209600
2014-02-19,87.339996,88.610001,87.000000,87.500000,75.911652,3061900
2014-02-20,87.769997,88.209999,86.989998,87.709999,76.093819,2402800
2014-02-21,87.470001,89.489998,87.410004,88.550003,76.822594,2944500
2014-02-24,88.019997,91.959999,88.019997,90.930000,78.887405,3622300
2014-02-25,91.639999,91.660004,89.529999,89.680000,77.802933,2636900
2014-02-26,89.610001,90.489998,88.989998,89.150002,77.343124,2506600
2014-02-27,89.190002,89.870003,88.900002,89.279999,77.455940,1967700
2014-02-28,89.260002,91.860001,89.260002,90.589996,78.592415,3752300
2014-03-03,89.870003,90.220001,89.029999,89.440002,77.594704,2594000
2014-03-04,90.120003,91.410004,89.989998,90.809998,78.783257,2475000
2014-03-05,89.260002,91.669998,89.260002,91.559998,79.433975,2733500
2014-03-06,90.750000,92.000000,90.750000,91.519997,79.780891,2448500
2014-03-07,92.000000,92.000000,91.400002,91.529999,79.789635,3281400
2014-03-10,91.360001,92.290001,91.360001,92.239998,80.408562,1792100
2014-03-11,92.309998,93.480003,92.239998,93.000000,81.071083,2712500
2014-03-12,92.550003,94.169998,92.550003,93.620003,81.611557,2496500
2014-03-13,93.790001,93.989998,93.220001,93.269997,81.306427,3576100
2014-03-14,93.019997,93.790001,92.839996,93.349998,81.376152,3482500
2014-03-17,93.599998,95.449997,93.570000,95.150002,82.945297,2861700
2014-03-18,95.139999,97.949997,95.099998,97.709999,85.176910,4592600
2014-03-19,98.050003,100.589996,98.000000,99.050003,86.345055,5300700
2014-03-20,98.870003,100.400002,98.400002,99.709999,86.920403,3667000
2014-03-21,99.889999,102.559998,99.650002,99.769997,86.972694,7619100
2014-03-24,100.480003,102.389999,100.160004,100.970001,88.018791,3165100
2014-03-25,101.010002,101.779999,99.660004,99.690002,86.902962,2763600
2014-03-26,100.459999,100.769997,99.000000,99.910004,87.094742,4077200
2014-03-27,99.910004,99.989998,97.260002,97.699997,85.168221,3509000
2014-03-28,98.070000,100.099998,97.980003,99.389999,86.641449,2138800
2014-03-31,100.000000,100.389999,99.059998,99.550003,86.780907,4061900
2014-04-01,98.500000,101.050003,98.500000,99.089996,86.379898,2560900
2014-04-02,96.699997,99.260002,96.699997,98.320000,85.708672,2579400
2014-04-03,98.580002,99.410004,98.260002,99.239998,86.510666,2893000
2014-04-04,99.580002,99.870003,97.519997,97.589996,85.072327,3127500
2014-04-07,97.559998,98.000000,96.110001,96.610001,84.218025,2791200
2014-04-08,96.930000,97.470001,95.690002,96.650002,84.252907,4448200
2014-04-09,96.669998,98.139999,95.989998,96.809998,84.392349,5236400
2014-04-10,97.010002,97.739998,95.120003,95.739998,83.459602,3984700
2014-04-11,95.330002,96.139999,94.559998,95.050003,82.858131,3456300
2014-04-14,95.519997,95.849998,94.300003,95.379997,83.145790,2461200
2014-04-15,95.680000,96.739998,94.669998,96.470001,84.095985,3215800
2014-04-16,97.019997,97.150002,95.139999,95.650002,83.381149,2296700
2014-04-17,92.099998,92.879997,90.750000,92.000000,80.199348,4584800
2014-04-21,91.760002,93.269997,91.720001,93.029999,81.097237,2632900
2014-04-22,93.320000,94.459999,93.250000,94.190002,82.108429,2228200
2014-04-23,94.019997,94.910004,93.760002,94.690002,82.544281,1427600
2014-04-24,95.570000,97.169998,95.570000,96.540001,84.156982,2031300
2014-04-25,96.250000,96.940002,95.709999,96.000000,83.686279,1618300
2014-04-28,96.349998,96.540001,94.370003,94.959999,82.779671,2266800
2014-04-29,95.440002,95.830002,95.180000,95.389999,83.154510,1809900
2014-04-30,99.279999,101.949997,97.970001,100.680000,87.765984,5319400
2014-05-01,100.680000,101.760002,99.910004,100.769997,87.844444,2266000
2014-05-02,100.870003,101.459999,100.459999,100.870003,87.931610,1565600
2014-05-05,100.529999,102.720001,99.989998,102.440002,89.300201,2653700
2014-05-06,102.239998,103.010002,101.930000,102.330002,89.204323,1931100
2014-05-07,102.320000,105.000000,101.970001,104.739998,91.305199,2210800
2014-05-08,104.669998,104.959999,103.070000,103.279999,90.032455,2445000
2014-05-09,103.180000,104.550003,102.839996,104.510002,91.104698,1491400
2014-05-12,104.870003,107.089996,104.800003,107.010002,93.284035,2421400
2014-05-13,106.879997,107.589996,106.320000,106.449997,92.795837,1843300
2014-05-14,106.400002,106.400002,104.980003,105.669998,92.115921,1720000
2014-05-15,105.449997,105.750000,104.180000,104.930000,91.470818,1478300
2014-05-16,105.040001,105.730003,104.169998,105.120003,91.636482,1725100
2014-05-19,104.989998,106.739998,104.910004,106.430000,92.778419,1758400
2014-05-20,106.190002,107.370003,105.449997,106.000000,92.403572,2648900
2014-05-21,106.190002,107.250000,105.889999,107.120003,93.379944,1192100
2014-05-22,107.230003,107.690002,106.570000,107.339996,93.571686,1518200
2014-05-23,107.639999,109.330002,107.440002,108.820000,94.861870,2294200
2014-05-27,108.809998,108.860001,108.330002,108.480003,94.565491,1621900
2014-05-28,110.000000,110.029999,107.660004,107.879997,94.042435,1986900
2014-05-29,108.070000,108.650002,107.610001,108.550003,94.626503,1591800
2014-05-30,108.459999,108.769997,107.730003,108.360001,94.460884,2016800
2014-06-02,108.559998,108.949997,107.809998,108.349998,94.452148,1270100
2014-06-03,108.250000,108.449997,107.699997,108.010002,94.155762,1825400
2014-06-04,108.139999,108.910004,107.800003,108.629997,94.696243,1442100
2014-06-05,108.730003,108.870003,107.160004,107.260002,93.501984,2376300
2014-06-06,106.889999,107.250000,105.750000,106.129997,92.896248,2301500
2014-06-09,106.139999,106.360001,105.209999,105.279999,92.152214,1753100
2014-06-10,104.879997,105.699997,104.790001,105.699997,92.519875,2647500
2014-06-11,105.510002,107.919998,105.330002,107.680000,94.252975,2450100
2014-06-12,107.680000,107.680000,106.800003,107.099998,93.745308,2097500
2014-06-13,106.930000,107.089996,106.150002,106.879997,93.552727,1272800
2014-06-16,106.879997,107.410004,106.019997,106.099998,92.870003,1237600
2014-06-17,105.919998,106.349998,105.019997,106.059998,92.834991,1364500
2014-06-18,105.790001,106.339996,105.430000,106.250000,93.001312,1046400
2014-06-19,106.489998,107.849998,106.330002,107.690002,94.261749,1479400
2014-06-20,108.010002,108.610001,107.300003,108.550003,95.014496,1439300
2014-06-23,108.129997,108.699997,107.620003,108.650002,95.102043,906300
2014-06-24,108.480003,108.949997,107.889999,107.910004,94.454277,1295600
2014-06-25,107.940002,109.089996,107.779999,108.739998,95.180801,1248300
2014-06-26,108.830002,109.360001,107.410004,108.120003,94.638130,1760700
2014-06-27,107.470001,107.870003,106.370003,107.550003,94.139175,1281600
2014-06-30,107.500000,109.500000,107.320000,107.610001,94.191689,1461400
2014-07-01,108.269997,109.150002,107.930000,108.379997,94.865700,1748200
2014-07-02,108.040001,110.339996,107.120003,110.320000,96.563774,2169800
2014-07-03,110.669998,111.010002,109.190002,110.160004,96.423744,1433900
2014-07-07,109.989998,110.000000,108.580002,109.129997,95.522186,1279600
2014-07-08,108.769997,109.669998,108.260002,109.459999,95.811020,1425800
2014-07-09,109.470001,111.080002,109.389999,110.870003,97.045189,2080400
2014-07-10,110.370003,111.269997,109.680000,110.760002,96.948936,1501400
2014-07-11,110.550003,111.309998,109.989998,110.900002,97.071487,1445100
2014-07-14,111.250000,113.440002,111.080002,113.150002,99.040916,2722000
2014-07-15,113.050003,114.680000,112.550003,112.769997,98.708305,2019400
2014-07-16,112.940002,113.199997,111.839996,112.180000,98.191841,1199300
2014-07-17,111.930000,115.519997,111.930000,113.440002,99.294746,3750900
2014-07-18,113.709999,115.000000,113.269997,114.930000,100.598938,1754200
2014-07-21,112.230003,114.769997,112.230003,114.430000,100.161293,1284000
2014-07-22,115.000000,116.260002,114.959999,115.320000,100.940308,2121000
2014-07-23,115.519997,115.910004,115.000000,115.440002,101.045349,864700
2014-07-24,115.720001,116.169998,114.900002,115.250000,100.879044,1167500
2014-07-25,113.519997,114.230003,111.120003,113.510002,99.356003,1984000
2014-07-28,114.309998,115.639999,113.540001,115.570000,101.159149,1708100
2014-07-29,114.709999,114.980003,112.129997,112.550003,98.515724,2970600
2014-07-30,116.150002,116.500000,108.010002,112.470001,98.445694,5450200
2014-07-31,109.559998,111.900002,106.879997,109.809998,96.117363,5201100
2014-08-01,109.650002,111.699997,109.489998,111.000000,97.158997,1940300
2014-08-04,110.830002,111.900002,110.230003,111.599998,97.684158,1519400
2014-08-05,111.169998,112.000000,109.959999,110.440002,96.668823,1841100
2014-08-06,110.480003,112.500000,110.440002,111.339996,97.456589,1636500
2014-08-07,111.669998,111.860001,107.070000,107.290001,93.911598,2246200
2014-08-08,107.589996,108.620003,106.519997,108.580002,95.040749,1547800
2014-08-11,108.910004,109.000000,107.279999,107.389999,93.999123,1543400
2014-08-12,107.610001,108.730003,107.190002,108.660004,95.110779,1620400
2014-08-13,109.000000,110.669998,109.000000,110.349998,96.590027,1960800
2014-08-14,111.000000,112.839996,110.650002,112.480003,98.454460,1916900
2014-08-15,112.559998,112.809998,110.629997,111.779999,97.841743,1679200
2014-08-18,112.489998,112.519997,111.160004,112.400002,98.384407,1064000
2014-08-19,112.559998,113.779999,111.860001,113.620003,99.452263,1059000
2014-08-20,113.500000,113.599998,112.599998,113.070000,98.970871,1279600
2014-08-21,113.480003,114.000000,112.860001,113.120003,99.014648,1005700
2014-08-22,113.129997,113.620003,112.500000,112.870003,98.795815,999000
2014-08-25,113.360001,113.800003,112.449997,113.220001,99.102158,777400
2014-08-26,113.550003,114.919998,113.199997,114.669998,100.371376,1174000
2014-08-27,114.820000,116.239998,114.360001,115.779999,101.342957,1516900
2014-08-28,115.309998,116.739998,115.300003,116.250000,101.754349,1682400
2014-08-29,116.470001,117.360001,116.150002,116.510002,101.981949,1401300
2014-09-02,116.459999,116.629997,114.629997,115.639999,101.220413,1485300
2014-09-03,115.459999,117.139999,115.309998,116.620003,102.078194,1382100
2014-09-04,117.000000,119.050003,116.760002,118.010002,103.294868,1996300
2014-09-05,117.720001,119.199997,117.379997,118.970001,104.135185,1636300
2014-09-08,118.150002,118.620003,117.470001,118.129997,103.782005,1285700
2014-09-09,118.260002,121.330002,118.209999,120.889999,106.206795,2919500
2014-09-10,121.059998,121.059998,119.320000,119.800003,105.249184,1284200
2014-09-11,119.209999,120.180000,118.620003,119.949997,105.380943,1756400
2014-09-12,120.000000,120.169998,118.190002,118.620003,104.212494,1208700
2014-09-15,118.650002,119.110001,118.010002,118.400002,104.019226,1322200
2014-09-16,118.510002,120.570000,118.110001,120.320000,105.706017,1948000
2014-09-17,120.250000,121.209999,119.000000,120.220001,105.618141,1367100
2014-09-18,120.480003,122.190002,120.339996,122.160004,107.322525,1308500
2014-09-19,122.839996,122.860001,121.639999,122.040001,107.217102,2203200
2014-09-22,122.529999,124.480003,121.589996,121.820000,107.023819,2520900
2014-09-23,121.419998,122.000000,119.279999,119.360001,104.862625,1423700
2014-09-24,119.760002,124.580002,119.400002,124.169998,109.088387,2781500
2014-09-25,123.709999,123.870003,120.500000,120.690002,106.031075,1935700
